source,source_name,target,target_name,weight
Baby_5,Baby 5,Charlotte_Amande,Charlotte Amande,1
Baby_5,Baby 5,Charlotte_Brûlée,Charlotte Brûlée,1
Baby_5,Baby 5,Charlotte_Chiffon,Charlotte Chiffon,1
Baby_5,Baby 5,Charlotte_Mont-d'Or,Charlotte Mont-d'Or,1
Baby_5,Baby 5,Charlotte_Pudding,Charlotte Pudding,1
Baby_5,Baby 5,Crocodile,Crocodile,1
Baby_5,Baby 5,Heat,Heat,1
Baby_5,Baby 5,Jewelry_Bonney,Jewelry Bonney,1
Baby_5,Baby 5,Karoo,Karoo,1
Baby_5,Baby 5,Mansherry,Mansherry,1
Baby_5,Baby 5,Marshall_D._Teach,Marshall D. Teach,1
Baby_5,Baby 5,Nefertari_Vivi,Nefertari Vivi,1
Baby_5,Baby 5,Nitro,Nitro,1
Baby_5,Baby 5,Pedro,Pedro,1
Baby_5,Baby 5,Pekoms,Pekoms,1
Baby_5,Baby 5,Penguin,Penguin,1
Baby_5,Baby 5,Portgas_D._Ace,Portgas D. Ace,1
Baby_5,Baby 5,Pound,Pound,1
Baby_5,Baby 5,Prometheus,Prometheus,1
Baby_5,Baby 5,Rabiyan,Rabiyan,1
Baby_5,Baby 5,Rob_Lucci,Rob Lucci,1
Baby_5,Baby 5,Shachi,Shachi,1
Baby_5,Baby 5,Shanks,Shanks,1
Baby_5,Baby 5,Tristan,Tristan,1
Baby_5,Baby 5,Tsuru,Tsuru,1
Baby_5,Baby 5,Urouge,Urouge,1
Baby_5,Baby 5,Wire,Wire,1
Baby_5,Baby 5,Zeus,Zeus,1
Baratie,Baratie,Bartolomeo,Bartolomeo,1
Baratie,Baratie,Blackback,Blackback,1
Baratie,Baratie,Capone_Bege,Capone Bege,1
Baratie,Baratie,Capone_Pez,Capone Pez,1
Baratie,Baratie,Catarina_Devon,Catarina Devon,1
Baratie,Baratie,Charlotte_Chiffon,Charlotte Chiffon,1
Baratie,Baratie,Charlotte_Daifuku,Charlotte Daifuku,1
Baratie,Baratie,Charlotte_Galette,Charlotte Galette,1
Baratie,Baratie,Charlotte_Katakuri,Charlotte Katakuri,1
Baratie,Baratie,Charlotte_Mont-d'Or,Charlotte Mont-d'Or,1
Baratie,Baratie,Charlotte_Opera,Charlotte Opera,1
Baratie,Baratie,Charlotte_Oven,Charlotte Oven,1
Baratie,Baratie,Clione,Clione,1
Baratie,Baratie,Concelot,Concelot,1
Baratie,Baratie,Conis,Conis,1
Baratie,Baratie,Curly_Dadan,Curly Dadan,1
Baratie,Baratie,Dalton,Dalton,1
Baratie,Baratie,Denjiro,Denjiro,1
Baratie,Baratie,Diesel,Diesel,1
Baratie,Baratie,Donquixote_Doflamingo,Donquixote Doflamingo,1
Baratie,Baratie,Doran,Doran,1
Baratie,Baratie,Edward_Newgate,Edward Newgate,1
Baratie,Baratie,Enel,Enel,1
Baratie,Baratie,Ethanbaron_V._Nusjuro,Ethanbaron V. Nusjuro,1
Baratie,Baratie,Figarland_Shamrock,Figarland Shamrock,1
Baratie,Baratie,Galaxy,Galaxy,1
Baratie,Baratie,Ganzui,Ganzui,1
Baratie,Baratie,Gerd,Gerd,1
Baratie,Baratie,Giovanni,Giovanni,1
Baratie,Baratie,Gol_D._Roger,Gol D. Roger,1
Baratie,Baratie,Gotti,Gotti,1
Baratie,Baratie,Gyogyo,Gyogyo,1
Baratie,Baratie,Hakugan,Hakugan,1
Baratie,Baratie,Haredas,Haredas,1
Baratie,Baratie,Hatchan,Hatchan,1
Baratie,Baratie,Heracles,Heracles,1
Baratie,Baratie,Hoe,Hoe,1
Baratie,Baratie,Iceburg,Iceburg,1
Baratie,Baratie,Ikkaku,Ikkaku,1
Baratie,Baratie,Iron_Giant,Iron Giant,1
Baratie,Baratie,Jack,Jack,1
Baratie,Baratie,Jaguar_D._Saul,Jaguar D. Saul,1
Baratie,Baratie,Jaygarcia_Saturn,Jaygarcia Saturn,1
Baratie,Baratie,John,John,1
Baratie,Baratie,Kaidou,Kaidou,1
Baratie,Baratie,Kashii,Kashii,1
Baratie,Baratie,Kin'emon,Kin'emon,1
Baratie,Baratie,Konbu,Konbu,1
Baratie,Baratie,Kouzuki_Hiyori,Kouzuki Hiyori,1
Baratie,Baratie,Kumashi,Kumashi,1
Baratie,Baratie,Megalo,Megalo,1
Baratie,Baratie,Miyagi,Miyagi,1
Baratie,Baratie,Mocha,Mocha,1
Baratie,Baratie,Monkey_D._Garp,Monkey D. Garp,1
Baratie,Baratie,Nefertari_Vivi,Nefertari Vivi,1
Baratie,Baratie,Nico_Olvia,Nico Olvia,1
Baratie,Baratie,Ninjin,Ninjin,1
Baratie,Baratie,Oimo,Oimo,1
Baratie,Baratie,Perona,Perona,1
Baratie,Baratie,Piiman,Piiman,1
Baratie,Baratie,Pound,Pound,1
Baratie,Baratie,Queen_Mama_Chanter,Queen Mama Chanter,1
Baratie,Baratie,Rabiyan,Rabiyan,1
Baratie,Baratie,Rebecca,Rebecca,1
Baratie,Baratie,Rocks_D._Xebec,Rocks D. Xebec,1
Baratie,Baratie,Roddy,Roddy,1
Baratie,Baratie,Sabo,Sabo,1
Baratie,Baratie,Sakazuki,Sakazuki,1
Baratie,Baratie,Scopper_Gaban,Scopper Gaban,1
Baratie,Baratie,Scratchmen_Apoo,Scratchmen Apoo,1
Baratie,Baratie,Shakuyaku,Shakuyaku,1
Baratie,Baratie,Shepherd_Ju_Peter,Shepherd Ju Peter,1
Baratie,Baratie,Shepherd_Sommers,Shepherd Sommers,1
Baratie,Baratie,Shiki,Shiki,1
Baratie,Baratie,Shiryu,Shiryu,1
Baratie,Baratie,Shishilian,Shishilian,1
Baratie,Baratie,Silvers_Rayleigh,Silvers Rayleigh,1
Baratie,Baratie,Sind,Sind,1
Baratie,Baratie,Spacey,Spacey,1
Baratie,Baratie,Thriller_Bark,Thriller Bark,1
Baratie,Baratie,Tom,Tom,1
Baratie,Baratie,Topman_Warcury,Topman Warcury,1
Baratie,Baratie,Trafalgar_D._Water_Law,Trafalgar D. Water Law,1
Baratie,Baratie,Tristan,Tristan,1
Baratie,Baratie,Uni,Uni,1
Baratie,Baratie,Vasco_Shot,Vasco Shot,1
Baratie,Baratie,Vegapunk,Vegapunk,1
Baratie,Baratie,Viola,Viola,1
Baratie,Baratie,Wanda,Wanda,1
Baratie,Baratie,X_Drake,X Drake,1
Baratie,Baratie,York,York,1
Bariete,Bariete,Bartolomeo,Bartolomeo,1
Bariete,Bariete,Cabaji,Cabaji,1
Bariete,Bariete,Caesar_Clown,Caesar Clown,1
Bariete,Bariete,Chaka,Chaka,1
Bariete,Bariete,Charlotte_Chiffon,Charlotte Chiffon,1
Bariete,Bariete,Charlotte_Daifuku,Charlotte Daifuku,1
Bariete,Bariete,Charlotte_Mont-d'Or,Charlotte Mont-d'Or,1
Bariete,Bariete,Charlotte_Oven,Charlotte Oven,1
Bariete,Bariete,Charlotte_Perospero,Charlotte Perospero,1
Bariete,Bariete,Charlotte_Smoothie,Charlotte Smoothie,1
Bariete,Bariete,Chimney,Chimney,1
Bariete,Bariete,Curly_Dadan,Curly Dadan,1
Bariete,Bariete,Dadan_Family,Dadan Family,1
Bariete,Bariete,Denjiro,Denjiro,1
Bariete,Bariete,Galdino,Galdino,1
Bariete,Bariete,Gonbe,Gonbe,1
Bariete,Bariete,Hamlet,Hamlet,1
Bariete,Bariete,Heat,Heat,1
Bariete,Bariete,Hyougoro,Hyougoro,1
Bariete,Bariete,Iceburg,Iceburg,1
Bariete,Bariete,Izou,Izou,1
Bariete,Bariete,Kawamatsu,Kawamatsu,1
Bariete,Bariete,Kaya,Kaya,1
Bariete,Bariete,Killer,Killer,1
Bariete,Bariete,King,King,1
Bariete,Bariete,Koala,Koala,1
Bariete,Bariete,Kokoro,Kokoro,1
Bariete,Bariete,Kouzuki_Hiyori,Kouzuki Hiyori,1
Bariete,Bariete,Laffitte,Laffitte,1
Bariete,Bariete,Makino,Makino,1
Bariete,Bariete,Mohji,Mohji,1
Bariete,Bariete,Monkey_D._Garp,Monkey D. Garp,1
Bariete,Bariete,Morgans,Morgans,1
Bariete,Bariete,Mozu_and_Kiwi,Mozu and Kiwi,1
Bariete,Bariete,Nefertari_Cobra,Nefertari Cobra,1
Bariete,Bariete,Ninjin,Ninjin,1
Bariete,Bariete,Page_One,Page One,1
Bariete,Bariete,Paulie,Paulie,1
Bariete,Bariete,Peepley_Lulu,Peepley Lulu,1
Bariete,Bariete,Piiman,Piiman,1
Bariete,Bariete,Portgas_D._Ace,Portgas D. Ace,1
Bariete,Bariete,Prometheus,Prometheus,1
Bariete,Bariete,Queen,Queen,1
Bariete,Bariete,Richie,Richie,1
Bariete,Bariete,Shanks,Shanks,1
Bariete,Bariete,Shiryu,Shiryu,1
Bariete,Bariete,Speed,Speed,1
Bariete,Bariete,Tamanegi,Tamanegi,1
Bariete,Bariete,Tenguyama_Hitetsu,Tenguyama Hitetsu,1
Bariete,Bariete,Tilestone,Tilestone,1
Bariete,Bariete,Toko,Toko,1
Bariete,Bariete,Topman_Warcury,Topman Warcury,1
Bariete,Bariete,Tsunagoro,Tsunagoro,1
Bariete,Bariete,Tyrannosaurus,Tyrannosaurus,1
Bariete,Bariete,Ulti,Ulti,1
Bariete,Bariete,Vinsmoke_Ichiji,Vinsmoke Ichiji,1
Bariete,Bariete,Vinsmoke_Judge,Vinsmoke Judge,1
Bariete,Bariete,Vinsmoke_Niji,Vinsmoke Niji,1
Bariete,Bariete,Vinsmoke_Reiju,Vinsmoke Reiju,1
Bariete,Bariete,Vinsmoke_Yonji,Vinsmoke Yonji,1
Bariete,Bariete,Vito,Vito,1
Bariete,Bariete,Wadatsumi,Wadatsumi,1
Bariete,Bariete,Wire,Wire,1
Bariete,Bariete,Woop_Slap,Woop Slap,1
Bariete,Bariete,Yatappe,Yatappe,1
Bariete,Bariete,Yokozuna,Yokozuna,1
Bariete,Bariete,Zambai,Zambai,1
Bariete,Bariete,Zeus,Zeus,1
Bartholomew_Kuma,Bartholomew Kuma,Bentham,Bentham,1
Bartholomew_Kuma,Bartholomew Kuma,Bian,Bian,1
Bartholomew_Kuma,Bartholomew Kuma,Bjorn,Bjorn,1
Bartholomew_Kuma,Bartholomew Kuma,Blue_Gilly,Blue Gilly,1
Bartholomew_Kuma,Bartholomew Kuma,Bomba,Bomba,1
Bartholomew_Kuma,Bartholomew Kuma,Braham,Braham,1
Bartholomew_Kuma,Bartholomew Kuma,Cavendish,Cavendish,1
Bartholomew_Kuma,Bartholomew Kuma,Chao,Chao,1
Bartholomew_Kuma,Bartholomew Kuma,Charlotte_Brûlée,Charlotte Brûlée,1
Bartholomew_Kuma,Bartholomew Kuma,Charlotte_Cracker,Charlotte Cracker,1
Bartholomew_Kuma,Bartholomew Kuma,Clione,Clione,1
Bartholomew_Kuma,Bartholomew Kuma,Comil,Comil,1
Bartholomew_Kuma,Bartholomew Kuma,Coribou,Coribou,1
Bartholomew_Kuma,Bartholomew Kuma,Cotton,Cotton,1
Bartholomew_Kuma,Bartholomew Kuma,Dadan_Family,Dadan Family,1
Bartholomew_Kuma,Bartholomew Kuma,Daisy,Daisy,1
Bartholomew_Kuma,Bartholomew Kuma,Dalton,Dalton,1
Bartholomew_Kuma,Bartholomew Kuma,Diamante,Diamante,1
Bartholomew_Kuma,Bartholomew Kuma,Elizabello_II,Elizabello II,1
Bartholomew_Kuma,Bartholomew Kuma,Erik,Erik,1
Bartholomew_Kuma,Bartholomew Kuma,Farul,Farul,1
Bartholomew_Kuma,Bartholomew Kuma,Flapper,Flapper,1
Bartholomew_Kuma,Bartholomew Kuma,Gancho,Gancho,1
Bartholomew_Kuma,Bartholomew Kuma,Gatz,Gatz,1
Bartholomew_Kuma,Bartholomew Kuma,Genbo,Genbo,1
Bartholomew_Kuma,Bartholomew Kuma,Genzo,Genzo,1
Bartholomew_Kuma,Bartholomew Kuma,Giolla,Giolla,1
Bartholomew_Kuma,Bartholomew Kuma,Goldberg,Goldberg,1
Bartholomew_Kuma,Bartholomew Kuma,Hakugan,Hakugan,1
Bartholomew_Kuma,Bartholomew Kuma,Hannyabal,Hannyabal,1
Bartholomew_Kuma,Bartholomew Kuma,Hiriluk,Hiriluk,1
Bartholomew_Kuma,Bartholomew Kuma,Hogback,Hogback,1
Bartholomew_Kuma,Bartholomew Kuma,Ideo,Ideo,1
Bartholomew_Kuma,Bartholomew Kuma,Ikkaku,Ikkaku,1
Bartholomew_Kuma,Bartholomew Kuma,Jack,Jack,1
Bartholomew_Kuma,Bartholomew Kuma,Jarul,Jarul,1
Bartholomew_Kuma,Bartholomew Kuma,Kamakiri,Kamakiri,1
Bartholomew_Kuma,Bartholomew Kuma,Kawamatsu,Kawamatsu,1
Bartholomew_Kuma,Bartholomew Kuma,Kaya,Kaya,1
Bartholomew_Kuma,Bartholomew Kuma,King,King,1
Bartholomew_Kuma,Bartholomew Kuma,Kouzuki_Hiyori,Kouzuki Hiyori,1
Bartholomew_Kuma,Bartholomew Kuma,Kouzuki_Oden,Kouzuki Oden,1
Bartholomew_Kuma,Bartholomew Kuma,Koza,Koza,1
Bartholomew_Kuma,Bartholomew Kuma,Kumashi,Kumashi,1
Bartholomew_Kuma,Bartholomew Kuma,Laboon,Laboon,1
Bartholomew_Kuma,Bartholomew Kuma,Lao_G,Lao G,1
Bartholomew_Kuma,Bartholomew Kuma,Loki,Loki,1
Bartholomew_Kuma,Bartholomew Kuma,Machvise,Machvise,1
Bartholomew_Kuma,Bartholomew Kuma,Magellan,Magellan,1
Bartholomew_Kuma,Bartholomew Kuma,Makino,Makino,1
Bartholomew_Kuma,Bartholomew Kuma,Matsuge,Matsuge,1
Bartholomew_Kuma,Bartholomew Kuma,Minokoala,Minokoala,1
Bartholomew_Kuma,Bartholomew Kuma,Mont_Blanc_Noland,Mont Blanc Noland,1
Bartholomew_Kuma,Bartholomew Kuma,Mr._9,Mr. 9,1
Bartholomew_Kuma,Bartholomew Kuma,Neptune,Neptune,1
Bartholomew_Kuma,Bartholomew Kuma,Nojiko,Nojiko,1
Bartholomew_Kuma,Bartholomew Kuma,Nola,Nola,1
Bartholomew_Kuma,Bartholomew Kuma,Onigumo,Onigumo,1
Bartholomew_Kuma,Bartholomew Kuma,Onimaru,Onimaru,1
Bartholomew_Kuma,Bartholomew Kuma,Page_One,Page One,1
Bartholomew_Kuma,Bartholomew Kuma,Patty,Patty,1
Bartholomew_Kuma,Bartholomew Kuma,Peepley_Lulu,Peepley Lulu,1
Bartholomew_Kuma,Bartholomew Kuma,Pica,Pica,1
Bartholomew_Kuma,Bartholomew Kuma,Raizo,Raizo,1
Bartholomew_Kuma,Bartholomew Kuma,Rakuyo,Rakuyo,1
Bartholomew_Kuma,Bartholomew Kuma,S-Hawk,S-Hawk,1
Bartholomew_Kuma,Bartholomew Kuma,S-Shark,S-Shark,1
Bartholomew_Kuma,Bartholomew Kuma,Sadi,Sadi,1
Bartholomew_Kuma,Bartholomew Kuma,Strawberry,Strawberry,1
Bartholomew_Kuma,Bartholomew Kuma,Suleiman,Suleiman,1
Bartholomew_Kuma,Bartholomew Kuma,Tank_Lepanto,Tank Lepanto,1
Bartholomew_Kuma,Bartholomew Kuma,Tilestone,Tilestone,1
Bartholomew_Kuma,Bartholomew Kuma,Tom,Tom,1
Bartholomew_Kuma,Bartholomew Kuma,Toto,Toto,1
Bartholomew_Kuma,Bartholomew Kuma,Trebol,Trebol,1
Bartholomew_Kuma,Bartholomew Kuma,Uni,Uni,1
Bartholomew_Kuma,Bartholomew Kuma,Who's-Who,Who's-Who,1
Bartholomew_Kuma,Bartholomew Kuma,Wicca,Wicca,1
Bartholomew_Kuma,Bartholomew Kuma,Woop_Slap,Woop Slap,1
Bartholomew_Kuma,Bartholomew Kuma,Wyper,Wyper,1
Bartolomeo,Bartolomeo,Benn_Beckman,Benn Beckman,1
Bartolomeo,Bartolomeo,Boa_Marigold,Boa Marigold,1
Bartolomeo,Bartolomeo,Boa_Sandersonia,Boa Sandersonia,1
Bartolomeo,Bartolomeo,Brogy,Brogy,1
Bartolomeo,Bartolomeo,Cabaji,Cabaji,1
Bartolomeo,Bartolomeo,Chaka,Chaka,1
Bartolomeo,Bartolomeo,Charlotte_Cinnamon,Charlotte Cinnamon,1
Bartolomeo,Bartolomeo,Charlotte_Opera,Charlotte Opera,1
Bartolomeo,Bartolomeo,Cho,Cho,1
Bartolomeo,Bartolomeo,Daifugo,Daifugo,1
Bartolomeo,Bartolomeo,Dalton,Dalton,1
Bartolomeo,Bartolomeo,Diesel,Diesel,1
Bartolomeo,Bartolomeo,Doran,Doran,1
Bartolomeo,Bartolomeo,Dorry,Dorry,1
Bartolomeo,Bartolomeo,Fukaboshi,Fukaboshi,1
Bartolomeo,Bartolomeo,Guernika,Guernika,1
Bartolomeo,Bartolomeo,Hattori,Hattori,1
Bartolomeo,Bartolomeo,Heat,Heat,1
Bartolomeo,Bartolomeo,Helmeppo,Helmeppo,1
Bartolomeo,Bartolomeo,Hoe,Hoe,1
Bartolomeo,Bartolomeo,Holed'em,Holed'em,1
Bartolomeo,Bartolomeo,Hyougoro,Hyougoro,1
Bartolomeo,Bartolomeo,Igaram,Igaram,1
Bartolomeo,Bartolomeo,Inazuma,Inazuma,1
Bartolomeo,Bartolomeo,Jack,Jack,1
Bartolomeo,Bartolomeo,Joseph,Joseph,1
Bartolomeo,Bartolomeo,Kaku,Kaku,1
Bartolomeo,Bartolomeo,Kamijiro,Kamijiro,1
Bartolomeo,Bartolomeo,Karasu,Karasu,1
Bartolomeo,Bartolomeo,Kashii,Kashii,1
Bartolomeo,Bartolomeo,Kawamatsu,Kawamatsu,1
Bartolomeo,Bartolomeo,Koby,Koby,1
Bartolomeo,Bartolomeo,Komachiyo,Komachiyo,1
Bartolomeo,Bartolomeo,Konbu,Konbu,1
Bartolomeo,Bartolomeo,Kouzuki_Hiyori,Kouzuki Hiyori,1
Bartolomeo,Bartolomeo,Kureha,Kureha,1
Bartolomeo,Bartolomeo,Lilith,Lilith,1
Bartolomeo,Bartolomeo,Lucky_Roux,Lucky Roux,1
Bartolomeo,Bartolomeo,Manboshi,Manboshi,1
Bartolomeo,Bartolomeo,Mocha,Mocha,1
Bartolomeo,Bartolomeo,Mohji,Mohji,1
Bartolomeo,Bartolomeo,Monet,Monet,1
Bartolomeo,Bartolomeo,Mont_Blanc_Cricket,Mont Blanc Cricket,1
Bartolomeo,Bartolomeo,Mont_Blanc_Noland,Mont Blanc Noland,1
Bartolomeo,Bartolomeo,Morley,Morley,1
Bartolomeo,Bartolomeo,Neptune,Neptune,1
Bartolomeo,Bartolomeo,Oimo,Oimo,1
Bartolomeo,Bartolomeo,Omasa,Omasa,1
Bartolomeo,Bartolomeo,Pekoms,Pekoms,1
Bartolomeo,Bartolomeo,Pell,Pell,1
Bartolomeo,Bartolomeo,Queen,Queen,1
Bartolomeo,Bartolomeo,Raizo,Raizo,1
Bartolomeo,Bartolomeo,Richie,Richie,1
Bartolomeo,Bartolomeo,Rob_Lucci,Rob Lucci,1
Bartolomeo,Bartolomeo,Ryuboshi,Ryuboshi,1
Bartolomeo,Bartolomeo,Salome,Salome,1
Bartolomeo,Bartolomeo,Shimotsuki_Yasuie,Shimotsuki Yasuie,1
Bartolomeo,Bartolomeo,Shinobu,Shinobu,1
Bartolomeo,Bartolomeo,Shirahoshi,Shirahoshi,1
Bartolomeo,Bartolomeo,Silvers_Rayleigh,Silvers Rayleigh,1
Bartolomeo,Bartolomeo,Sind,Sind,1
Bartolomeo,Bartolomeo,Spandam,Spandam,1
Bartolomeo,Bartolomeo,Speed,Speed,1
Bartolomeo,Bartolomeo,Streusen,Streusen,1
Bartolomeo,Bartolomeo,Tama,Tama,1
Bartolomeo,Bartolomeo,Tashigi,Tashigi,1
Bartolomeo,Bartolomeo,Toko,Toko,1
Bartolomeo,Bartolomeo,Tristan,Tristan,1
Bartolomeo,Bartolomeo,Tsunagoro,Tsunagoro,1
Bartolomeo,Bartolomeo,Vasco_Shot,Vasco Shot,1
Bartolomeo,Bartolomeo,Vergo,Vergo,1
Bartolomeo,Bartolomeo,Wire,Wire,1
Bartolomeo,Bartolomeo,Yamato,Yamato,1
Bartolomeo,Bartolomeo,Yasopp,Yasopp,1
Bartolomeo,Bartolomeo,Yatappe,Yatappe,1
Basil_Hawkins,Basil Hawkins,Baxcon,Baxcon,1
Basil_Hawkins,Basil Hawkins,Biyo,Biyo,1
Basil_Hawkins,Basil Hawkins,Blackback,Blackback,1
Basil_Hawkins,Basil Hawkins,Charlos,Charlos,1
Basil_Hawkins,Basil Hawkins,Charlotte_Mont-d'Or,Charlotte Mont-d'Or,1
Basil_Hawkins,Basil Hawkins,Charlotte_Perospero,Charlotte Perospero,1
Basil_Hawkins,Basil Hawkins,Chinjao,Chinjao,1
Basil_Hawkins,Basil Hawkins,Cho,Cho,1
Basil_Hawkins,Basil Hawkins,Curiel,Curiel,1
Basil_Hawkins,Basil Hawkins,Daifugo,Daifugo,1
Basil_Hawkins,Basil Hawkins,Daisy,Daisy,1
Basil_Hawkins,Basil Hawkins,Doc_Q,Doc Q,1
Basil_Hawkins,Basil Hawkins,Duval,Duval,1
Basil_Hawkins,Basil Hawkins,Edward_Newgate,Edward Newgate,1
Basil_Hawkins,Basil Hawkins,Farul,Farul,1
Basil_Hawkins,Basil Hawkins,Fossa,Fossa,1
Basil_Hawkins,Basil Hawkins,Gatz,Gatz,1
Basil_Hawkins,Basil Hawkins,Giovanni,Giovanni,1
Basil_Hawkins,Basil Hawkins,Guernika,Guernika,1
Basil_Hawkins,Basil Hawkins,Hakugan,Hakugan,1
Basil_Hawkins,Basil Hawkins,Haredas,Haredas,1
Basil_Hawkins,Basil Hawkins,Helmeppo,Helmeppo,1
Basil_Hawkins,Basil Hawkins,Heracles,Heracles,1
Basil_Hawkins,Basil Hawkins,Ikkaku,Ikkaku,1
Basil_Hawkins,Basil Hawkins,Jeet,Jeet,1
Basil_Hawkins,Basil Hawkins,Jesus_Burgess,Jesus Burgess,1
Basil_Hawkins,Basil Hawkins,Jozu,Jozu,1
Basil_Hawkins,Basil Hawkins,Kalifa,Kalifa,1
Basil_Hawkins,Basil Hawkins,Koala,Koala,1
Basil_Hawkins,Basil Hawkins,Kumadori,Kumadori,1
Basil_Hawkins,Basil Hawkins,Laffitte,Laffitte,1
Basil_Hawkins,Basil Hawkins,Lola,Lola,1
Basil_Hawkins,Basil Hawkins,Maha,Maha,1
Basil_Hawkins,Basil Hawkins,Monkey_D._Dragon,Monkey D. Dragon,1
Basil_Hawkins,Basil Hawkins,Mont_Blanc_Noland,Mont Blanc Noland,1
Basil_Hawkins,Basil Hawkins,Morley,Morley,1
Basil_Hawkins,Basil Hawkins,Omasa,Omasa,1
Basil_Hawkins,Basil Hawkins,Pekoms,Pekoms,1
Basil_Hawkins,Basil Hawkins,Perona,Perona,1
Basil_Hawkins,Basil Hawkins,Rosward,Rosward,1
Basil_Hawkins,Basil Hawkins,Shiryu,Shiryu,1
Basil_Hawkins,Basil Hawkins,Spandam,Spandam,1
Basil_Hawkins,Basil Hawkins,Stronger,Stronger,1
Basil_Hawkins,Basil Hawkins,Suleiman,Suleiman,1
Basil_Hawkins,Basil Hawkins,Tamago,Tamago,1
Basil_Hawkins,Basil Hawkins,Van_Augur,Van Augur,1
Basil_Hawkins,Basil Hawkins,Vergo,Vergo,1
Basil_Hawkins,Basil Hawkins,Vinsmoke_Reiju,Vinsmoke Reiju,1
Basil_Hawkins,Basil Hawkins,Vinsmoke_Yonji,Vinsmoke Yonji,1
Basil_Hawkins,Basil Hawkins,Viola,Viola,1
Basil_Hawkins,Basil Hawkins,Vito,Vito,1
Basil_Hawkins,Basil Hawkins,Yamato,Yamato,1
Basil_Hawkins,Basil Hawkins,Yatappe,Yatappe,1
Basil_Hawkins,Basil Hawkins,Zeus,Zeus,1
Basil_Hawkins,Basil Hawkins,Zunesha,Zunesha,1
Bastille,Bastille,Benn_Beckman,Benn Beckman,1
Bastille,Bastille,Bepo,Bepo,1
Bastille,Bastille,Biyo,Biyo,1
Bastille,Bastille,Boa_Marigold,Boa Marigold,1
Bastille,Bastille,Boa_Sandersonia,Boa Sandersonia,1
Bastille,Bastille,Bogard,Bogard,1
Bastille,Bastille,Brownbeard,Brownbeard,1
Bastille,Bastille,Buggy,Buggy,1
Bastille,Bastille,Coribou,Coribou,1
Bastille,Bastille,Crocodile,Crocodile,1
Bastille,Bastille,Doc_Q,Doc Q,1
Bastille,Bastille,Elizabello_II,Elizabello II,1
Bastille,Bastille,Gancho,Gancho,1
Bastille,Bastille,Gol_D._Roger,Gol D. Roger,1
Bastille,Bastille,Haredas,Haredas,1
Bastille,Bastille,Jaguar_D._Saul,Jaguar D. Saul,1
Bastille,Bastille,Jango,Jango,1
Bastille,Bastille,Jozu,Jozu,1
Bastille,Bastille,Karoo,Karoo,1
Bastille,Bastille,Laffitte,Laffitte,1
Bastille,Bastille,Lucky_Roux,Lucky Roux,1
Bastille,Bastille,Morgan,Morgan,1
Bastille,Bastille,Nefertari_Vivi,Nefertari Vivi,1
Bastille,Bastille,Pekoms,Pekoms,1
Bastille,Bastille,Pellini,Pellini,1
Bastille,Bastille,Perona,Perona,1
Bastille,Bastille,Queen_Mama_Chanter,Queen Mama Chanter,1
Bastille,Bastille,Shachi,Shachi,1
Bastille,Bastille,Shanks,Shanks,1
Bastille,Bastille,Stronger,Stronger,1
Bastille,Bastille,Tamago,Tamago,1
Bastille,Bastille,Uzu,Uzu,1
Bastille,Bastille,Vergo,Vergo,1
Bastille,Bastille,Yasopp,Yasopp,1
Baxcon,Baxcon,Bellamy,Bellamy,1
Baxcon,Baxcon,Black_Maria,Black Maria,1
Baxcon,Baxcon,Blue_Gilly,Blue Gilly,1
Baxcon,Baxcon,Boa_Hancock,Boa Hancock,1
Baxcon,Baxcon,Boa_Marigold,Boa Marigold,1
Baxcon,Baxcon,Boa_Sandersonia,Boa Sandersonia,1
Baxcon,Baxcon,Buffalo,Buffalo,1
Baxcon,Baxcon,Caesar_Clown,Caesar Clown,1
Baxcon,Baxcon,Charlotte_Katakuri,Charlotte Katakuri,1
Baxcon,Baxcon,Charlotte_Linlin,Charlotte Linlin,1
Baxcon,Baxcon,Charlotte_Perospero,Charlotte Perospero,1
Baxcon,Baxcon,Clione,Clione,1
Baxcon,Baxcon,Denjiro,Denjiro,1
Baxcon,Baxcon,Donquixote_Rosinante,Donquixote Rosinante,1
Baxcon,Baxcon,Elizabello_II,Elizabello II,1
Baxcon,Baxcon,Eustass_Kid,Eustass Kid,1
Baxcon,Baxcon,Farul,Farul,1
Baxcon,Baxcon,Fukurokuju,Fukurokuju,1
Baxcon,Baxcon,Ideo,Ideo,1
Baxcon,Baxcon,Inuarashi,Inuarashi,1
Baxcon,Baxcon,Izou,Izou,1
Baxcon,Baxcon,Kawamatsu,Kawamatsu,1
Baxcon,Baxcon,Kikunojo,Kikunojo,1
Baxcon,Baxcon,Killer,Killer,1
Baxcon,Baxcon,King,King,1
Baxcon,Baxcon,Kouzuki_Oden,Kouzuki Oden,1
Baxcon,Baxcon,Marco,Marco,1
Baxcon,Baxcon,Miyagi,Miyagi,1
Baxcon,Baxcon,Monkey_D._Garp,Monkey D. Garp,1
Baxcon,Baxcon,Nekomamushi,Nekomamushi,1
Baxcon,Baxcon,Queen,Queen,1
Baxcon,Baxcon,Raizo,Raizo,1
Baxcon,Baxcon,Sasaki,Sasaki,1
Baxcon,Baxcon,Sengoku,Sengoku,1
Baxcon,Baxcon,Shishilian,Shishilian,1
Baxcon,Baxcon,Silvers_Rayleigh,Silvers Rayleigh,1
Baxcon,Baxcon,Suleiman,Suleiman,1
Baxcon,Baxcon,Tristan,Tristan,1
